Date (GMT+1),Hydro Run-of-River,Fossil hard coal,Fossil oil,Fossil peat,Fossil gas,Hydro pumped storage,Others,Wind onshore,Load
15-02-2021 1.30,180.1,108.8,219.4,42.2,200,0,0,2289.9,2974.2
15-02-2021 2.00,180.9,112,227.3,42.7,202.6,0,0,2237.8,2910
15-02-2021 2.30,176.2,100.6,200.8,42.8,194.3,0,0,2300.3,2858.5
15-02-2021 3.00,176.6,101.1,204.8,42.5,195.4,0,0,2300.3,2820
15-02-2021 3.30,175.7,100.4,201.1,42.4,193.5,0,0,2330.6,2818.7
15-02-2021 4.00,176,99.9,201.5,42.6,194.3,0,0,2318,2791.1
15-02-2021 4.30,176.6,102.4,208.3,42.6,196,0,0,2368.2,2795.3
15-02-2021 5.00,176,100.2,200.9,42.7,194.4,0,0,2361,2800.8
15-02-2021 5.30,176.7,100.6,206.8,42.7,195.4,0,0,2343.9,2856.2
15-02-2021 6.00,176.9,100.4,204.3,42.5,193.2,0,0,2374.4,2970.3
15-02-2021 6.30,177.5,102,207.2,42.6,195.6,0,0,2456.8,3139.9
15-02-2021 7.00,175.4,99.5,204.1,42.5,194.5,12,0,2536.6,3310.4
15-02-2021 7.30,177.3,98.8,219.4,48.9,266.2,11.3,0,2691.9,3529.4
15-02-2021 8.00,175.1,99.7,199.9,68.6,194.2,10.2,0,2703.2,3661.3
15-02-2021 8.30,198.9,110.9,220.8,68.6,220.1,17.2,0,2659.3,3796.7
15-02-2021 9.00,196.2,99.9,233.4,68.5,439.3,80.4,0,2660.1,3997
15-02-2021 9.30,195.5,99.5,204.8,68.7,371.1,103.6,0,2645.1,4082.7
15-02-2021 10.00,198.8,100.6,206.1,68.7,440.8,144.3,0,2537.3,4115.1
15-02-2021 10.30,198.4,100.6,236.3,96.6,479,101.9,0,2381.6,4121
15-02-2021 11.00,197.6,99.9,234.9,113,478.3,102.6,0,2335.4,4144.9
15-02-2021 11.30,200.7,108.6,221.2,80,433.9,64.7,0,2245.8,4134.9
15-02-2021 12.00,202.3,113.2,282.2,75.2,555.5,107.2,0,2150.3,4138.4
15-02-2021 12.30,195.2,99.7,419.1,107.8,551.5,52.1,0,2147.2,4211.4
15-02-2021 13.00,195,100.2,431.1,106.8,554.8,14.6,0,2222.8,4198.7
15-02-2021 13.30,193.5,100.2,302.6,105.6,550.7,14.4,0,2196,4118
15-02-2021 14.00,189.2,100.2,200.9,105.1,504.3,9.4,0,2318.3,4067.9
15-02-2021 14.30,181.8,99.9,200.7,66.1,402.8,9.4,0,2498,4060.9
15-02-2021 15.00,186.8,107,299.6,68.9,545.6,15.6,0,2300.5,4075.4
15-02-2021 15.30,175.9,100.2,340,68.6,537.2,9.7,0,2342,4062.6
15-02-2021 16.00,178.8,99.7,353.8,68.6,545.2,10.1,0,2382.4,4094.8
15-02-2021 16.30,183.6,108.8,375.2,68.5,565.9,16.5,0,2503.8,4204.3
15-02-2021 17.00,190.1,100.4,316.8,107.8,533.2,20.1,0,2950.9,4424.2
15-02-2021 17.30,197.5,107,342.2,117.3,565,69.6,0,2908.9,4591.9
15-02-2021 18.00,190.1,100.2,276.8,108.8,534.9,57.3,0,2963.9,4769.5
15-02-2021 18.30,195.8,100.2,200.3,109.7,470.8,95.8,0,3112.3,4751.7
15-02-2021 19.00,197.6,99.9,199.9,106.8,279,59.2,0,3274.7,4631.6
15-02-2021 19.30,197.3,100.6,200,90.8,278.7,58.8,0,3319.8,4511.9
15-02-2021 20.00,203.2,111.4,224.4,43.3,280.4,114.6,0,3408.4,4403.7
15-02-2021 20.30,199.1,99.9,205.4,41.3,310.1,23.2,0,3358.2,4261.7
15-02-2021 21.00,201.2,107.9,217.1,64.3,309.9,29.9,0,3307.9,4137
15-02-2021 21.30,199.9,101.5,206.8,68.6,310.7,25.9,0,3081.2,3958.9
15-02-2021 22.00,195.7,100.2,199.7,68.5,269.9,19.3,0,2921.6,3777.7
15-02-2021 22.30,196.4,100.6,200.1,41.4,236.3,20.9,0,2917.1,3641.2
15-02-2021 23.00,195,100.2,200.2,41.4,189.5,19.3,0,2905.5,3553.1
15-02-2021 23.30,183,100.6,204.7,55.6,193.5,15.7,0,2826.3,3520.2
16-02-2021 0.00,184.4,101.1,205.8,55.5,194.2,0,0,2828.4,3392.2
16-02-2021 0.30,183.6,100.4,200.2,55.5,192.3,0,0,2803.7,3298
16-02-2021 1.00,180.1,100.2,204.8,55.5,192.9,0,0,2660.8,3186.3
16-02-2021 1.30,178.1,100.2,201.2,55.6,191.2,0,0,2607,3096.3
16-02-2021 2.00,179.6,100.2,200.5,55.5,192.2,0,0,2505.8,3018.5
16-02-2021 2.30,179,100.2,200.3,55.6,191.8,0,0,2400.5,2967.5
16-02-2021 3.00,179.6,101.8,205.9,55.8,194.3,0,0,2341.4,2925.8
16-02-2021 3.30,179.2,100.2,201.1,55.6,191.4,0,0,2335.2,2900.2
16-02-2021 4.00,179.4,99.9,200.8,55.6,191.6,0,0,2300.2,2871.5
16-02-2021 4.30,178.4,100.2,201.1,55.4,190.3,0,0,2316.7,2875.9
16-02-2021 5.00,178.6,99.9,200.7,55.6,191.2,0,0,2300.9,2881.7
16-02-2021 5.30,178.9,100.4,200.6,55.4,192.4,0,0,2348.2,2922.4
16-02-2021 6.00,179.2,100.2,204.8,55.5,193.3,0,0,2391.8,3010.3
16-02-2021 6.30,176,100.2,201,41.5,188.2,0,0,2312.9,3138.1
16-02-2021 7.00,177.3,100.4,200.8,41.5,188.3,9.9,0,2292.1,3334.5
16-02-2021 7.30,180.4,100.4,205.4,41.5,194,17.6,0,2500.1,3566.6
16-02-2021 8.00,190.2,99.9,206.2,61.4,243.6,17.3,0,2308.7,3665.5
16-02-2021 8.30,201,107.2,216.4,45.5,302.4,21.9,0,2176.7,3834.7
16-02-2021 9.00,200,105,249.2,68.6,417.7,20.6,0,2071.3,3977.3
16-02-2021 9.30,198.6,99.7,285.8,68.6,482.8,12,0,1990.7,4054.8
16-02-2021 10.00,200.5,105,329.9,68.6,491.6,13.2,0,1933.6,4087.4
16-02-2021 10.30,200.4,103.1,454.7,68.7,489.5,13.5,0,1839.3,4104.1
16-02-2021 11.00,197.9,99,439.8,68.5,473.1,9.7,0,1827.7,4127.3
16-02-2021 11.30,201.3,103.1,427,68.7,489.4,13,50.1,1742.7,4129.5
16-02-2021 12.00,197.9,100.6,367.6,68.6,474.4,11.9,0,1941.2,4141.1
16-02-2021 12.30,195.2,99.9,306.2,98.7,468.1,9.4,49.1,1957.5,4199.9
16-02-2021 13.00,196.8,99.7,260.5,108.6,472.4,9.4,0,2032.9,4228.9
16-02-2021 13.30,198.7,99.9,205.6,74.8,407.5,9.7,0,2184.3,4157.3
16-02-2021 14.00,193.6,99.2,201.8,65.5,373.5,9.7,0,2246.4,4095.9
16-02-2021 14.30,186.9,102.4,212,66.4,281.4,13,0,2192.7,4064.7
16-02-2021 15.00,186.7,103.3,210.2,68.7,273.9,13.3,0,2078.8,4002.9
16-02-2021 15.30,178.9,99.9,201.7,68.7,272.1,10.5,0,1965.8,3980.6
16-02-2021 16.00,178.3,100.2,202,68.7,367,9.7,0,1909.1,3975
16-02-2021 16.30,182.8,104.7,213.1,98.5,466.5,60.9,0,1910.9,4060
16-02-2021 17.00,196.5,102.7,207.2,111.8,523.5,113.6,0,1859.2,4154.7
16-02-2021 17.30,191,99.9,200.8,107.2,503.7,223.5,0,1794.3,4343.2
16-02-2021 18.00,192.2,100.4,256.7,109.2,548.7,258.8,0,1969,4598.8
16-02-2021 18.30,198.4,99.7,199.9,114.5,479.6,271.1,0,2253.2,4691.9
16-02-2021 19.00,197,100.2,199.2,112,467.4,267.3,0,2373.9,4597.9
16-02-2021 19.30,199,101.5,295,111.5,476.5,156.2,0,2399.6,4436
16-02-2021 20.00,197.2,100.4,335.1,108.9,413.5,112.6,0,2564.4,4306.1
16-02-2021 20.30,197.8,99.9,373,101.6,278.6,20.6,0,2817.7,4195.7
16-02-2021 21.00,199.3,102,384.4,59.7,269.3,27.2,0,2878.3,4077.8
16-02-2021 21.30,196.2,100.6,295.9,68.6,190.4,20.4,0,2994.1,3924.5
16-02-2021 22.00,193.8,99.9,200.2,68.5,187.9,21.6,0,3036,3796.5
16-02-2021 22.30,196.2,100.4,200.6,41.5,193.4,20.4,0,2786.6,3624.8
16-02-2021 23.00,174.3,99.9,200.5,41.4,187,22,0,2506.6,3500.9
16-02-2021 23.30,178.5,100.2,199.7,41.4,192.7,10,0,2588.9,3456.2
17-02-2021 0.00,177.9,104.3,204.6,41.1,193.8,10.3,0,2589.8,3316
17-02-2021 0.30,181.6,105.7,211.6,55.6,196.9,0,0,2727.6,3284.6
17-02-2021 1.00,178.4,105,208.3,55.5,195,0,0,2860.2,3211.3
17-02-2021 1.30,173.8,105.4,200,55.5,191.4,0,0,2789.9,3114.8
17-02-2021 2.00,170.7,104.5,200.7,55.5,188,0,0,2728.8,3047.3
17-02-2021 2.30,174.1,105,200.2,55.7,192.5,0,0,2612.1,2990.9
17-02-2021 3.00,172.7,104.7,199.4,55.6,189.2,0,0,2503.9,2912.8
17-02-2021 3.30,178.7,99.9,200.1,55.6,190.4,0,0,2462.7,2900
17-02-2021 4.00,178.9,101.1,201.7,55.5,192.4,0,0,2418.4,2879.3
17-02-2021 4.30,179.7,101.1,206.3,55.5,192.6,0,0,2420.2,2890.9
17-02-2021 5.00,180.8,101.5,205.9,55.6,194.8,0,0,2476.8,2926.4
17-02-2021 5.30,183.1,108.6,217.1,55.7,196.5,0,0,2382.9,2951.2
17-02-2021 6.00,176.9,98.8,199.5,51,189.4,0,0,2471.8,3073.6
17-02-2021 6.30,179.9,99,200.5,41.5,192.2,14.8,0,2308.8,3177.6
17-02-2021 7.00,182.4,105.7,211.8,41.5,195.7,20.5,0,2272.7,3374.1
17-02-2021 7.30,178.7,100.6,203.3,41.7,191.3,15.7,0,2397.7,3573.5
17-02-2021 8.00,178.9,100.2,200.5,68.5,281.7,9.9,0,2329.3,3680.5
17-02-2021 8.30,203.5,107.9,316.9,68.8,298,16.1,0,2423.7,3850
17-02-2021 9.00,198.9,100.6,471.9,68.9,421.4,11.6,0,2269.9,3965.3
17-02-2021 9.30,198,99.2,459.7,68.7,360.1,10.1,0,2333.8,4073.4
17-02-2021 10.00,197.6,99.5,457,68.7,395.2,9.7,0,2288.9,4078.6
17-02-2021 10.30,175.4,98.8,464,68.7,362.8,10.1,0,2360.6,4089.2
17-02-2021 11.00,173.1,99,423.6,68.7,358.7,10,0,2408.3,4099.4
17-02-2021 11.30,174.2,98.3,463.5,68.7,363,10,0,2486.2,4119.8
17-02-2021 12.00,176.7,103.3,476.2,68.7,375.7,13.3,0,2526.7,4134.9
17-02-2021 12.30,177.3,107.7,478.9,68.7,380.4,14.9,0,2471.2,4223.4
17-02-2021 13.00,174,100.2,460.6,68.7,555.2,14.8,0,2247.5,4230.2
17-02-2021 13.30,178.4,107.9,477.1,68.7,354.1,20.3,0,2326.5,4161.8
17-02-2021 14.00,163.7,108.2,427.5,68.7,375.1,19.6,0,2220.7,4121.6
17-02-2021 14.30,159.9,113.9,460.7,68.7,408.2,14.7,0,1980.1,4086.7
17-02-2021 15.00,154.4,142.2,459.6,68.7,360.8,14.9,0,1891.4,4078
17-02-2021 15.30,155.4,153.7,465.4,68.7,369.3,14.9,0,1810,4101.6
17-02-2021 16.00,155.7,166.7,466.2,68.7,439,14.5,0,1650.1,4150.3
17-02-2021 16.30,152.9,191.2,454.6,68.6,463.4,14.6,0,1650.9,4241
17-02-2021 17.00,167.5,190.9,472.5,68.7,480.7,60.8,0,1686.8,4420
17-02-2021 17.30,173.7,199.4,462.3,102.9,438.2,136.2,0,1668.1,4623.2
17-02-2021 18.00,174.8,212,468.5,110.6,458.4,230.7,0,1563.8,4848.2
17-02-2021 18.30,174.1,220.2,472,111,463.3,228.4,0,1582.7,4830.8
17-02-2021 19.00,172.5,202.8,454.7,107.9,448.8,217.9,0,1684.7,4684.5
17-02-2021 19.30,174.6,203.5,377.9,110,397,220.5,0,1691.9,4525.1
17-02-2021 20.00,175.6,198,341.3,112.2,408,227.8,0,1566.2,4345.6
17-02-2021 20.30,172.5,187.9,325.4,107.5,397.2,145.2,0,1576,4227.4
17-02-2021 21.00,174.5,190,291.4,111.7,416.6,104.4,0,1523,4098.8
17-02-2021 21.30,170.6,183.6,199.6,104,400.5,13,0,1595.8,3968.3
17-02-2021 22.00,173.4,197.6,205.3,75.6,321.5,13.5,0,1524.4,3758.9
17-02-2021 22.30,173.5,188.4,200.9,68.7,369.2,9.2,0,1537.5,3620.8
17-02-2021 23.00,176.7,196.9,223.7,41.5,354,7.9,0,1528.1,3567.9
17-02-2021 23.30,154.2,179.5,200.9,41.3,355.9,6.7,0,1603.8,3522
18-02-2021 0.00,161.7,187.5,217.5,41.3,264.7,0,0,1429.5,3374.1
18-02-2021 0.30,153.4,174.7,326.9,47.9,473.1,0,0,1262.1,3257.1
18-02-2021 1.00,154.7,182.2,361.8,65.7,532,0,0,1272.5,3146.1
18-02-2021 1.30,150.1,183.6,220.3,65.8,456.7,0,0,1420.6,3069.1
18-02-2021 2.00,154.6,180.6,210.3,41.5,378.4,0,0,1492.3,2995.9
18-02-2021 2.30,150.9,182.7,203.4,41.5,259.9,0,0,1743.1,2925.6
18-02-2021 3.00,155.9,185.7,215.5,41.7,196.3,0,0,1677.5,2875.1
18-02-2021 3.30,156.1,184.8,215.2,41.6,199.1,0,0,1741.3,2856
18-02-2021 4.00,155.3,182,210.1,41.7,264.1,0,0,1680.8,2857.8
18-02-2021 4.30,155,184.3,213.2,41.7,195.8,0,0,1825,2871.8
18-02-2021 5.00,155.2,180.6,209.5,41.8,194.7,0,0,1775.7,2875.1
18-02-2021 5.30,154.7,186.1,213.5,41.8,195,0,0,1955.1,2902.4
18-02-2021 6.00,156.9,190,222.7,41.7,198.3,0,0,1952.1,3015
18-02-2021 6.30,156.5,190.2,221.4,41.7,220.4,26.5,0,2304,3193.8
18-02-2021 7.00,154.9,187.7,212.8,65.7,429.5,19.8,0,2363.5,3390.9
18-02-2021 7.30,150.9,184.3,199.6,65.7,466.6,14.6,0,2389.7,3591.9
18-02-2021 8.00,153.4,180.9,207.6,65.7,482,11.8,0,2334.2,3694
18-02-2021 8.30,172.9,181.3,363.4,65.8,504.1,13,0,2313.7,3866.8
18-02-2021 9.00,172.6,181.3,469.7,55.6,526.8,9.4,0,2272.8,4023.4
18-02-2021 9.30,171.5,181.3,465.8,65.6,474.4,10,0,2294.6,4106.3
18-02-2021 10.00,172.1,162.8,471.1,65.6,483.2,11.9,0,2387.2,4157.6
18-02-2021 10.30,172.3,190.7,464.3,62.1,394,9.6,0,2228.8,4149.9
18-02-2021 11.00,171.7,210.8,465,54.3,366.4,9.7,0,2430.7,4170.9
18-02-2021 11.30,173,212.9,471.6,54.6,374.2,11.5,0,2504.9,4186.3
18-02-2021 12.00,176.9,212.4,485.7,54.7,391.1,15.2,0,2449.9,4235.9
18-02-2021 12.30,172.3,202.8,469,54.3,370.8,11.2,0,2475.2,4290.4
18-02-2021 13.00,169,202.1,449.9,48.7,357.8,9.5,0,2666.7,4324.7
18-02-2021 13.30,171.6,192.1,356,54.1,318.6,9.7,0,2780.2,4253.9
18-02-2021 14.00,161.4,204.2,260.3,54.5,290.5,17,0,2604.1,4145.3
18-02-2021 14.30,155.1,205.8,249.4,54.5,265.3,14,0,2543.1,4134.6
18-02-2021 15.00,159.8,212.2,229,53,272.5,25.3,0,2313.5,4094.6
18-02-2021 15.30,156.2,186.8,310.2,55.6,272.6,23.3,0,2233.9,4113.6
18-02-2021 16.00,151.1,274.9,335.9,55.6,267.1,14.4,0,2053.7,4141.2
18-02-2021 16.30,155.8,291.8,323.9,55.5,311.6,68.2,0,1842.5,4180.1
18-02-2021 17.00,150.5,325.4,367.1,65.6,380,95.7,0,1702.8,4292.1
18-02-2021 17.30,172.9,365.2,400.8,105.7,411.1,145,0,1797.5,4493.9
18-02-2021 18.00,172.3,284.2,418.3,110.7,505.4,163.2,0,1979.4,4708.3
18-02-2021 18.30,173.4,215.9,376.6,113.3,506.1,170.8,0,2062.6,4774.7
18-02-2021 19.00,172.7,202.4,471.6,110.8,463.6,184.2,0,2083.5,4631.4
18-02-2021 19.30,173.5,206.5,480,113.9,474.1,134.3,0,2152.2,4456.9
18-02-2021 20.00,171.1,198.5,478.1,111.2,453.1,89.7,0,2294.8,4334.5
18-02-2021 20.30,170,195.5,425,74.7,391.1,20.1,0,2488.3,4207.7
18-02-2021 21.00,173.2,201.2,371.4,65.5,299.9,26.9,0,2820.6,4119
18-02-2021 21.30,170.2,164.4,336.1,65.5,284.4,18.9,0,2951.7,3974.6
18-02-2021 22.00,171.4,151.8,186.8,65.5,192.2,19.5,0,3033.8,3843.6
18-02-2021 22.30,171.3,151.4,171.4,65.5,194.2,22.3,0,3004.8,3696.4
18-02-2021 23.00,161.6,148.6,165,65.6,189.8,19.5,0,2940.7,3587.4
18-02-2021 23.30,157.2,159.4,172.8,55.5,194.6,21.4,0,2998.5,3572
19-02-2021 0.00,156.7,158.9,172.4,55.7,194.4,19.5,0,3048.6,3468.9
19-02-2021 0.30,149.2,162.8,177.1,55.8,305.8,0,0,3077.1,3406.1
19-02-2021 1.00,147.8,155,164.4,55.5,340.6,0,0,2989.7,3300.1
19-02-2021 1.30,148.2,157.3,168.4,55.5,341.4,0,0,2881.5,3207.8
19-02-2021 2.00,148.1,145.9,165,55.7,278,0,0,2866.7,3137.7
19-02-2021 2.30,150.3,159.6,164.7,55.6,268.7,0,0,2820.4,3098.6
19-02-2021 3.00,151.4,153.4,171.8,55.5,193.5,0,0,2641.9,3019.5
19-02-2021 3.30,151.1,178.1,165.7,55.6,193,0,0,2594.8,2997.4
19-02-2021 4.00,152.5,160.1,169.1,55.6,193.4,0,0,2582.7,2980.9
19-02-2021 4.30,151.8,185.4,164.7,55.5,191.5,0,0,2586.3,2989.5
19-02-2021 5.00,152.4,165.8,167.4,55.5,193.4,0,0,2581.4,2989.8
19-02-2021 5.30,152.4,169.9,173.4,55.5,193.9,0,0,2584.9,3017.4
19-02-2021 6.00,154.9,171.3,183.5,55.5,198.9,0,0,2636.8,3098
19-02-2021 6.30,152.7,155.5,173.8,55.5,193,0,0,2740.8,3262
19-02-2021 7.00,151.8,171,164.7,55.5,190.9,9.8,0,2749.1,3411.1
19-02-2021 7.30,152.5,165.5,167.7,55.5,193.7,9.7,0,2938.3,3638.4
19-02-2021 8.00,153.8,146.3,174.4,55.3,226.6,12.5,0,3056.8,3763.4
19-02-2021 8.30,176.4,171,186.5,65.5,306.8,17.1,0,3029.9,3923.2
19-02-2021 9.00,171.4,174.9,171.1,65.3,444.1,11.4,0,3075.9,4090
19-02-2021 9.30,172.8,187.3,309.3,65.5,482,25.2,0,3058.4,4197.3
19-02-2021 10.00,173.4,177.9,311.6,65.3,483.1,26.5,0,3104.2,4236.7
19-02-2021 10.30,173.1,174.9,416.3,65.4,479.7,103.2,0,2969.4,4278.5
19-02-2021 11.00,169.2,172.6,396.5,65.8,366.9,95.1,0,2974.4,4300.3
19-02-2021 11.30,171.6,155.5,430.1,65.4,377.8,19.4,0,2969.6,4338.9
19-02-2021 12.00,177.6,162.3,446.5,65.5,432.8,31.4,0,2865.4,4370.6
19-02-2021 12.30,173.7,167.8,439.8,65.5,473,25.1,0,2811,4393.6
19-02-2021 13.00,175.2,197.3,444.2,65.5,506,67.7,0,2781.8,4438.5
19-02-2021 13.30,171.6,200.3,426.4,65.3,462.1,58.9,0,2851.2,4389.9
19-02-2021 14.00,159.6,198.5,411.9,65.5,410.4,19.5,0,2867,4324.4
19-02-2021 14.30,159.3,197.8,374.4,65.5,307.1,20.4,0,2856.1,4279.2
19-02-2021 15.00,159.7,200.5,419,65.5,306.2,25.6,0,2846.7,4224.7
19-02-2021 15.30,156.9,187.3,443.6,65.5,375.9,69.3,0,2764.2,4200.7
19-02-2021 16.00,155.9,203.5,437.9,65.5,382.3,64.8,0,2638.2,4171.6
19-02-2021 16.30,172.7,216.8,424.4,65.5,470,97.4,0,2497,4188
19-02-2021 17.00,171.6,214.9,420.8,65.4,464.4,133.7,0,2456.2,4244.6
19-02-2021 17.30,173.2,206.5,425.1,105.9,473.3,201.4,0,2360.1,4357
19-02-2021 18.00,172.7,201.2,421.8,107.9,527.4,202.2,0,2389.8,4546.4
19-02-2021 18.30,173.8,216.8,430.2,109.9,560.8,180.2,0,2211.8,4585.1
19-02-2021 19.00,174.3,205.6,425.1,108.7,558.9,19.3,0,2028.2,4481.8
19-02-2021 19.30,179.8,206.3,442.9,116.4,564.7,25.2,0,1977.7,4344.7
19-02-2021 20.00,171.5,203.7,418.8,106.5,525.6,9.4,0,2005.4,4195.7
19-02-2021 20.30,172.2,225,419.1,80,526.3,11.9,0,2143,4061.5
19-02-2021 21.00,165.4,207.8,444.9,65.6,523.9,16.2,0,2010.6,3909.1
19-02-2021 21.30,156.7,205.1,416.4,65.7,523.9,8.1,0,1842.9,3762.8
19-02-2021 22.00,155.4,172.2,433.5,65.6,402.2,12.7,0,1799.1,3613.7
19-02-2021 22.30,152,157.5,413.4,98.4,406.1,11.1,0,1631.2,3469.5
19-02-2021 23.00,157.9,163.5,196.3,77.5,341.7,14.6,0,1603.2,3418.8
19-02-2021 23.30,153.1,166,187.6,65.7,381,11.8,0,1532.6,3436.4
20-02-2021 0.00,150.2,163.9,165.2,65.6,352.8,6.7,0,1470.4,3293.2
20-02-2021 0.30,151.8,163.3,165.1,64.9,269.4,8.3,0,1580.1,3223.9
20-02-2021 1.00,158.3,158.7,193,42.5,301.4,16.1,0,1621,3113.4
20-02-2021 1.30,154.8,159.1,165.4,42.7,274.2,0,0,1539.8,2997.5
20-02-2021 2.00,153,159.8,165.1,65.7,318.4,0,0,1471.8,2914
20-02-2021 2.30,155.4,158.9,173.8,43.6,197.1,0,0,1482,2878.4
20-02-2021 3.00,154.7,161,167.8,42.5,195.7,0,0,1483.1,2793.5
20-02-2021 3.30,153.6,160.1,169.8,42.7,194.5,0,0,1542.7,2763.8
20-02-2021 4.00,155.2,159.8,173.2,41.4,197.2,0,0,1515.1,2708.9
20-02-2021 4.30,156,159.8,170.8,41.5,196.5,0,0,1661.2,2716.6
20-02-2021 5.00,158.6,159.8,186.2,41.4,201.5,0,0,1681.9,2741.7
20-02-2021 5.30,157.7,160.1,180.9,41.5,200,0,0,1739.3,2744.6
20-02-2021 6.00,154.4,160.7,166,41.5,194.7,0,0,1876.9,2795.8
20-02-2021 6.30,159.2,159.1,188.5,41.5,202.5,0,0,2009.8,2877.5
20-02-2021 7.00,154.8,159.6,171.1,41.5,196.3,0,0,2093.2,2970.2
20-02-2021 7.30,157.2,158.7,174.5,41.3,198.1,0,0,2211.2,3051.2
20-02-2021 8.00,154.2,158.5,165.4,41.5,194.3,0,0,2342.8,3117.7
20-02-2021 8.30,157.1,160.5,172.8,41.4,196.8,0,0,2328.2,3214
20-02-2021 9.00,156.6,156.2,172.4,41.5,241.3,18.2,0,2480.4,3364.1
20-02-2021 9.30,176.2,155.5,176.8,41.5,243.2,18.4,0,2661.1,3522.2
20-02-2021 10.00,174.2,160.3,172.4,51.5,283.2,71.8,0,2804,3615.2
20-02-2021 10.30,177.5,160.5,179.8,65.6,349.1,29.6,0,2819.6,3710.2
20-02-2021 11.00,172.5,157.1,165,108.8,327.9,19.8,0,2764.9,3758.4
20-02-2021 11.30,176.3,161.7,173.8,110.8,355.3,24,0,2808.4,3812.3
20-02-2021 12.00,177.5,159.4,177.8,113.2,372.8,28.9,0,2948.4,3891.4
20-02-2021 12.30,177.2,162.8,172.8,110,369.3,25.3,0,2990.5,3960.1
20-02-2021 13.00,176.2,157.8,171.1,112.2,369.9,63.7,0,3089,3999.7
20-02-2021 13.30,178.4,158.9,183.2,66.3,378.7,73.2,0,3108.2,3989.3
20-02-2021 14.00,159.4,157.5,165.4,65.5,359.8,59,0,3096.8,3942.6
20-02-2021 14.30,161.4,161.9,173.1,65.7,373.3,25.1,0,3090.9,3908.2
20-02-2021 15.00,157.3,171,173.4,65.7,406.1,23,0,2994,3826.1
20-02-2021 15.30,156.7,185,166.7,65.5,400,19.6,0,2854.1,3825.5
20-02-2021 16.00,157.1,181.6,173.5,65.5,400.1,23.3,0,2834.3,3802.2
20-02-2021 16.30,156,197.3,171.1,65.5,401,23.6,0,2926,3877.5
20-02-2021 17.00,154.4,194.4,165.4,91.7,396.6,59.8,0,2814,3941.7
20-02-2021 17.30,173.9,187.3,168.1,111.4,428,98.5,0,2769.1,4091.3
20-02-2021 18.00,174,211.3,170.8,110.8,531,210.6,0,2792.7,4246.1
20-02-2021 18.30,172.9,215.8,164.7,110.7,563.7,206,0,2843.8,4380.8
20-02-2021 19.00,173.8,204.4,168.7,110.6,538.2,208.4,0,2830.3,4321.1
20-02-2021 19.30,172.5,196.2,185.8,108.5,559.9,96.1,0,2864.6,4172
20-02-2021 20.00,173.4,217.7,193.6,109.7,563.3,12.6,0,2823.7,4033.5
20-02-2021 20.30,174.1,197.8,189.5,91.1,562.9,15.6,0,2838.6,3930.7
20-02-2021 21.00,173.2,209,173.1,65.7,454.6,10.5,0,2872.8,3797.9
20-02-2021 21.30,173.4,160.1,165.7,65.5,371.9,7.9,0,2892.2,3689.2
20-02-2021 22.00,173,159.8,165,65.9,351.6,11.3,0,2895,3570.8
20-02-2021 22.30,173.8,163.7,164.4,65.5,323.2,11.2,0,2783.9,3451.3
20-02-2021 23.00,172.2,158.7,165,47,321.9,10.6,0,2551.8,3391.2
20-02-2021 23.30,158.2,160.1,167.7,55.5,323.4,7.9,0,2549.3,3404.8
21-02-2021 0.00,154.3,166.2,165,55.4,272.9,11.5,0,2505.9,3317
21-02-2021 0.30,155.4,161,173.1,55.4,275,0,0,2647.2,3229.8
21-02-2021 1.00,154.8,157.1,170.4,55.3,274.6,0,0,2504.9,3110.5
21-02-2021 1.30,153,157.8,165,55.5,272.5,0,0,2401.7,3006.5
21-02-2021 2.00,153.5,159.8,169.1,55.4,274.3,0,0,2353.1,2929.6
21-02-2021 2.30,152.8,163,165.1,55.4,272.4,0,0,2248.8,2860.1
21-02-2021 3.00,155.1,165.8,173.8,55.4,275.6,0,0,2209.3,2805.9
21-02-2021 3.30,154.2,163.5,171.8,55.2,275.1,0,0,2186.2,2785.8
21-02-2021 4.00,155.4,166.9,174.8,55.5,275.9,0,0,2123.2,2782.6
21-02-2021 4.30,156.5,156.2,185.2,55.5,277.2,0,0,2059.1,2754.1
21-02-2021 5.00,155.5,157.8,175.9,55.5,276.7,0,0,2105.5,2737.6
21-02-2021 5.30,154.5,159.8,165.1,55.5,274.2,0,0,2062.1,2753.9
21-02-2021 6.00,153.3,158.2,171.5,55.6,255.9,0,0,1979.3,2728.8
21-02-2021 6.30,154.3,161.4,165.4,55.5,255.9,0,0,2033.2,2771.6
21-02-2021 7.00,151.5,160.3,165.4,55.4,217.4,0,0,2114.9,2848.7
21-02-2021 7.30,156.1,162.6,165.4,55.2,193,19.6,0,1791.2,2853.6
21-02-2021 8.00,157.9,163.7,165.5,41.2,193.9,19.2,0,1748.5,2889.6
21-02-2021 8.30,159.3,162.1,176.5,41.5,198.2,26.7,0,1874.4,2964.6
21-02-2021 9.00,154.5,163.7,164.8,65.5,292,19.5,0,1970,3107.3
21-02-2021 9.30,172.7,192.5,165.1,65.5,373.9,19.5,0,1968.9,3269.1
21-02-2021 10.00,174,180.6,165.1,65.4,414.2,19.6,0,1978.5,3379.3
21-02-2021 10.30,174.8,184.5,164.8,65.4,391.9,19.7,0,2117.3,3509.5
21-02-2021 11.00,175.8,179.3,165.8,57.5,313.5,19.6,0,2180.2,3571.7
