Date (GMT+1),Hydro Run-of-River,Fossil hard coal,Fossil oil,Fossil peat,Fossil gas,Hydro pumped storage,Others,Wind onshore,Load
23-02-2019 13.30,145,97.9,0,332.6,1221.7,20.3,0,1886.1,3562.2
23-02-2019 14.00,122.1,100.2,0,343.5,1185.2,25.4,0,1840,3507.3
23-02-2019 14.30,121.2,104.7,0,339.6,1110.3,20.5,0,1779.7,3471.4
23-02-2019 15.00,116.2,95.3,0,331.5,973.2,20.5,0,1657.7,3412
23-02-2019 15.30,121.9,100.8,0,342.2,835,25.6,0,1518.5,3390.1
23-02-2019 16.00,120.9,87.3,0,341.4,830.9,26,0,1354.4,3393.2
23-02-2019 16.30,122.9,102,0,342.8,847.8,25.4,0,1035.3,3434.9
23-02-2019 17.00,124.1,104.5,0,344.1,1106,31.3,0,789.4,3539.4
23-02-2019 17.30,148.3,99.5,0,336.2,1333.5,20,0,596,3637.1
23-02-2019 18.00,149.5,158.9,0,337.7,1348.4,20.3,0,399.9,3770.5
23-02-2019 18.30,151.1,167.4,0,341.1,1393.1,106.6,0,266.7,3940.4
23-02-2019 19.00,150.3,187.8,0,340.3,1412.4,186.2,84.3,169.1,3994.3
23-02-2019 19.30,148.6,248.6,0,336.6,1375.8,179.2,100.5,141.1,3874.9
23-02-2019 20.00,149.9,135.4,0,339,1387.7,183.9,162.9,171,3747.1
23-02-2019 20.30,146.5,221.1,0,333.4,1327.8,171.6,93.8,245.3,3619.6
23-02-2019 21.00,149.1,209.2,0,336.3,1316.1,137.4,0,370.4,3527.2
23-02-2019 21.30,149.6,199.6,0,338.7,1340.3,25,0,504.4,3399.3
23-02-2019 22.00,145.8,143.4,0,333.1,1207.5,14.3,0,599.1,3267.9
23-02-2019 22.30,147.1,146.8,0,335,998.6,15.1,0,764.5,3143.5
23-02-2019 23.00,119.2,138.6,0,340.8,909.5,20.9,0,901.5,3106.8
23-02-2019 23.30,97,109.1,0,336.8,723.2,13.9,0,1038.9,3112.9
24-02-2019 0.00,97.9,101.5,0,341.6,703.1,21.3,0,1169.3,3018.8
24-02-2019 0.30,75.8,100.4,0,342.4,759.1,0,0,1160.4,2903.1
24-02-2019 1.00,73.7,99.2,0,340.3,750.2,0,0,1243.5,2803.1
24-02-2019 1.30,73.8,100.6,0,341.9,760.2,0,0,1274.3,2736.7
24-02-2019 2.00,73.4,99,0,340.2,743.9,0,0,1408.7,2697
24-02-2019 2.30,71.7,99,0,335.8,621.8,0,0,1336.3,2613.2
24-02-2019 3.00,71.3,98.8,0,334.7,522.5,0,0,1353.6,2518.6
24-02-2019 3.30,72.8,99,0,340.5,451.1,0,0,1343.1,2504.7
24-02-2019 4.00,73,99.9,0,340.8,456.3,0,0,1393.7,2463.8
24-02-2019 4.30,72.9,99.5,0,304.3,449.2,0,0,1464.8,2473.8
24-02-2019 5.00,73.7,100.6,0,259.9,458.1,0,0,1573.6,2463.7
24-02-2019 5.30,74,99.9,0,250.2,458.1,0,0,1684,2463
24-02-2019 6.00,73.8,99.5,0,211.2,455.7,0,0,1792.5,2509.4
24-02-2019 6.30,84.3,99,0,210.6,456.9,0,0,1857.3,2556.4
24-02-2019 7.00,118.2,99.2,0,207.2,446.8,0,0,1848.3,2628.2
24-02-2019 7.30,118.4,98.1,0,200.9,448.5,20.5,0,1847.3,2668.9
24-02-2019 8.00,141,102.7,0,205.5,472.9,27.7,0,1838.4,2752.1
24-02-2019 8.30,150.6,97.6,23.5,202.4,453.1,20.3,0,2108.6,2877.7
24-02-2019 9.00,151,99.5,85.5,199,455,20.9,0,2110.1,3024.1
24-02-2019 9.30,153.1,105,175.1,181,476.1,28.5,0,2088.4,3179.7
24-02-2019 10.00,149.8,98.8,290.2,173.1,450.7,20.1,0,2177,3335.2
24-02-2019 10.30,150.4,98.8,466.3,212.3,444.9,23.4,0,1975.7,3400.4
24-02-2019 11.00,150.8,121.2,456.2,209.7,447.5,24.3,0,2027.5,3426.9
24-02-2019 11.30,151.2,99.9,457.2,204.7,452.6,25,0,2189.9,3507.1
24-02-2019 12.00,151.4,112.3,457.9,206.5,446.6,25,0,2075.3,3504.7
24-02-2019 12.30,152.4,110.9,317,213.6,467.2,28.7,0,2135.2,3583.3
24-02-2019 13.00,125.2,109.8,14.1,298,681,31.6,0,2010.6,3563.7
24-02-2019 13.30,122.9,137.4,0,295.8,701.2,21.8,0,1935.4,3545.8
24-02-2019 14.00,119.2,99.9,0,335.4,676.8,20.1,0,1876.8,3501.3
24-02-2019 14.30,123.1,104,0,339.9,695.4,21.6,0,1828.1,3445.4
24-02-2019 15.00,136.9,106.6,0,340.6,654.1,21.1,0,1834.5,3425.4
24-02-2019 15.30,135.4,100.4,0,336.4,629.5,20.2,0,1833.7,3362.4
24-02-2019 16.00,135.8,98.5,0,337.4,631.8,20,0,1928.9,3382.7
24-02-2019 16.30,137.6,99.9,0,341.4,750.8,24,0,1923.2,3451.2
24-02-2019 17.00,139.1,103.6,0,330.1,906.6,26.6,0,2093.4,3585.3
24-02-2019 17.30,137.9,108.6,0,325.2,1012.5,110.3,0,2112.5,3738.4
24-02-2019 18.00,150.5,100.6,0,327.2,1010.1,211.4,0,2069.2,3883
24-02-2019 18.30,160,169.9,0,340.7,994.1,216.3,0,1987.5,3981.5
24-02-2019 19.00,147.5,179.1,0,334.2,961.1,157,0,2098.7,3962.2
24-02-2019 19.30,148.3,105,0,324.9,964.8,158.7,0,2056.2,3844.1
24-02-2019 20.00,149,99.7,0,326,931.7,100.1,0,2109.3,3772.2
24-02-2019 20.30,146.8,101.3,0,326,896.8,19.4,0,1979.1,3679.3
24-02-2019 21.00,152.2,100.4,0,337.7,834.4,25.7,0,1819.8,3569.2
24-02-2019 21.30,152.3,102.7,0,342.2,788,26.6,0,1826.7,3452.6
24-02-2019 22.00,151.6,101.5,0,341.4,792.4,17.4,0,1747.2,3258.4
24-02-2019 22.30,138,99.2,0,332.1,712,18.3,0,1581.7,3097.7
24-02-2019 23.00,113.5,114.1,0,281.2,626.5,29.4,0,1504.1,3003.9
24-02-2019 23.30,82.1,99.7,0,233.7,562.1,16.8,0,1525.9,2965.1
25-02-2019 0.00,87.7,105.9,0,212.7,594.6,24.6,0,1386.8,2859.6
25-02-2019 0.30,65,106.1,0,176,606.4,19.7,0,1379,2773.3
25-02-2019 1.00,56.1,108.2,0,154.4,622.9,0,0,1552.5,2675.3
25-02-2019 1.30,53,98.3,0,150.6,661.3,0,0,1477.2,2587.7
25-02-2019 2.00,53,100.4,0,170.1,598.3,0,0,1482.6,2513.7
25-02-2019 2.30,54.1,102.7,0,175.1,632.2,0,0,1372.6,2472
25-02-2019 3.00,54.3,104,0,175.9,643,0,0,1479.1,2463.5
25-02-2019 3.30,54.3,104.7,0,174.4,634.7,0,0,1526,2457.1
25-02-2019 4.00,53.5,101.8,0,172.6,622.3,0,0,1522.7,2462.2
25-02-2019 4.30,53.2,99.5,0,171.1,605.9,0,0,1543.6,2452
25-02-2019 5.00,53.3,105.4,0,170.7,605.4,0,0,1522,2473.6
25-02-2019 5.30,55,105.2,0,176.5,643.1,0,0,1699,2556.9
25-02-2019 6.00,53.9,96.5,0,175.1,628.4,0,0,1872.8,2689.3
25-02-2019 6.30,65.9,99.2,0,257.2,558.5,0,0,1928.9,2931.1
25-02-2019 7.00,109.9,99.7,0,253.6,577.7,0,0,1994.6,3230.6
25-02-2019 7.30,128.8,98.5,0,286,578.9,14.9,0,2085.7,3549.3
25-02-2019 8.00,140.1,98.8,0,312.2,575,20.3,0,2146.1,3730.2
25-02-2019 8.30,153.2,106.1,0,342.4,625.3,29.3,0,2037.9,3757.1
25-02-2019 9.00,150.7,101.1,0,341.5,758.8,25.3,0,1928,3814.6
25-02-2019 9.30,150,99.7,0,339.2,752.9,20.8,0,1854.8,3851.5
25-02-2019 10.00,150.3,102.4,123.8,338.2,642.9,20.1,0,1832.3,3846.4
25-02-2019 10.30,145.9,98.5,205.6,329.9,572.8,20.3,0,1810.5,3826.2
25-02-2019 11.00,152.2,43,204.9,242.7,769,65,0,1683.8,3824
25-02-2019 11.30,145,0,379.1,232.1,763.6,19.8,0,1641.1,3798.4
25-02-2019 12.00,153,0,405.6,243.8,630.7,26.4,0,1618.2,3770.9
25-02-2019 12.30,153.5,0,460.9,246.9,637.3,28.2,0,1594.7,3798.9
25-02-2019 13.00,153.3,0,455.6,249.7,695.1,28.3,0,1522.8,3775.7
25-02-2019 13.30,154.7,0,455.9,258,719.6,20.1,0,1588.9,3715.2
25-02-2019 14.00,157.5,0,453.9,261.6,634,25.9,0,1679.1,3699.3
25-02-2019 14.30,155.2,0,455.6,278.4,662.2,20.1,0,1721.8,3710.9
25-02-2019 15.00,155.6,0,454.9,275.4,580.4,20.7,0,1717.2,3702.1
25-02-2019 15.30,159.6,0,454.6,246.2,643.9,33.8,0,1646.3,3742.2
25-02-2019 16.00,161.9,0,401.6,255.1,876.1,36.4,0,1745.2,3745.9
25-02-2019 16.30,156.4,0,330.8,340.9,1177.7,24.4,0,1810.9,3860.8
25-02-2019 17.00,156,0,251.6,338.7,1082.6,20,0,1913.3,3916.5
25-02-2019 17.30,153,0,251.3,333.1,1137.6,20.4,0,1835.5,3988.6
25-02-2019 18.00,171.8,0,263,339.5,985.6,87.7,0,1766.5,4100.8
25-02-2019 18.30,171.5,0,301.6,339.6,1180.3,88.1,0,1771.6,4326.5
25-02-2019 19.00,156,0,301.6,338.4,1172.4,88,0,1736,4310.8
25-02-2019 19.30,158,0,301.6,337.2,1194.6,26.7,0,1682,4221.5
25-02-2019 20.00,154.6,0,301.6,331.3,1159.3,20.3,0,1658.2,4095.4
25-02-2019 20.30,153.8,0,272.7,330.7,854.9,20.5,0,1669.8,3981.8
25-02-2019 21.00,156.7,0,201.6,340.6,1011.5,26.2,0,1518.4,3843.9
25-02-2019 21.30,141.9,0,201.3,336.4,959.7,20.3,0,1471.2,3703.8
25-02-2019 22.00,128.3,0,0,344,982.6,31.8,0,1357.9,3469.1
25-02-2019 22.30,111.6,0,0,335.4,763.4,19.9,0,1288.5,3300.9
25-02-2019 23.00,71.6,0,0,343.6,749.5,26.9,0,1152.5,3174.4
25-02-2019 23.30,57.8,0,0,337.8,822.2,19.9,0,1017.6,3130.8
26-02-2019 0.00,47.8,0,0,340.1,852.3,0,0,931.5,2998.8
26-02-2019 0.30,48,0,0,341.6,865.9,0,0,805.4,2881.9
26-02-2019 1.00,46,0,0,334.8,825,0,0,770.8,2781.3
26-02-2019 1.30,47.6,0,0,339.9,844.2,0,0,640.2,2707
26-02-2019 2.00,48.6,0,0,341.8,862.5,0,0,566.2,2660.3
26-02-2019 2.30,49,0,0,342.8,878.2,0,0,536.5,2625.4
26-02-2019 3.00,47.5,0,0,339,845.2,0,0,476.8,2612.6
26-02-2019 3.30,45.5,0,0,334,820.7,0,0,485.7,2613.5
26-02-2019 4.00,48.1,0,0,341.8,862.3,0,0,459.6,2608.5
26-02-2019 4.30,47.1,0,0,336.8,878.5,0,0,495.6,2604.5
26-02-2019 5.00,47.4,33.1,0,340,971.6,0,0,503.6,2614.2
26-02-2019 5.30,49.7,82.8,0,343.8,1075.5,0,0,508.1,2674.3
26-02-2019 6.00,48.7,104.5,0,343.4,1136.8,0,0,557.1,2796
26-02-2019 6.30,47.7,138.6,0,338.3,1267,0,0,628.9,3046
26-02-2019 7.00,68.3,145,0,337.6,1262.7,19.5,0,689.4,3325.5
26-02-2019 7.30,69.3,101.1,0,341.5,1376,21.8,0,788.3,3620.8
26-02-2019 8.00,79.5,95.1,0,336.1,1383.7,20.1,0,873.2,3773.9
26-02-2019 8.30,84.4,97.4,0,332.7,1344.3,20.8,0,925.9,3827.8
26-02-2019 9.00,93.4,100.2,0,335.4,1382.8,19.7,0,947.7,3835.9
26-02-2019 9.30,103,99.7,0,328.3,1361.9,22.7,0,863.7,3892
26-02-2019 10.00,121.5,99.9,0,328.6,1389.5,20.2,0,805.2,3885.3
26-02-2019 10.30,134.8,106.8,0,335.5,1443.8,30.8,0,643.3,3830.7
26-02-2019 11.00,144.5,102.9,0,333.6,1448.2,28,0,639.9,3849.1
26-02-2019 11.30,144.9,98.8,0,325.2,1397.9,20.6,0,641.8,3829.4
26-02-2019 12.00,143.2,98.5,0,321.5,1371.5,20.4,0,648.9,3798.3
26-02-2019 12.30,146,98.8,0,325.3,1360,20.2,0,641.8,3799.1
26-02-2019 13.00,144.7,99,0,323.4,1238.3,20.2,0,705.1,3784.6
26-02-2019 13.30,145.1,104,0,322.6,1007.4,20.2,0,805.2,3690.6
26-02-2019 14.00,145.5,99,0,339.1,1005.5,19.6,0,754.6,3686.1
26-02-2019 14.30,147.1,100.8,0,340.8,1001.1,22.6,0,790.5,3698.6
26-02-2019 15.00,145.8,99.7,0,339.6,1006.8,24.2,0,775.9,3675.7
26-02-2019 15.30,145.9,98.8,0,326.3,1133.2,0,0,725.2,3688.4
26-02-2019 16.00,145.2,98.5,0,325.6,1149.8,0,0,751.3,3712.3
26-02-2019 16.30,150.8,104,0,334.2,1204.9,0,0,798.7,3803.8
26-02-2019 17.00,149.5,99.5,0,329.4,1261,22.7,0,796.7,3881
26-02-2019 17.30,153.8,104.3,0,329.9,1333.8,20.6,0,919.2,4004.3
26-02-2019 18.00,167.4,100.2,0,324.3,1310.3,113.5,0,984,4122.2
26-02-2019 18.30,168.7,103.8,0,327.1,1373.8,230.1,0,1028.3,4333.8
26-02-2019 19.00,168.6,106.1,0,329.1,1383.7,184.9,0,1083.4,4332.3
26-02-2019 19.30,153.8,105,0,326.1,1372,98.4,0,1154.9,4244.9
26-02-2019 20.00,154.8,102.9,0,340.9,1377.3,24,0,1199.8,4124.7
26-02-2019 20.30,154.2,100.8,0,341.7,1371.5,25.3,0,1231,4046.2
26-02-2019 21.00,141.8,99.2,0,335.1,1298.1,20.4,0,1227.6,3898.4
26-02-2019 21.30,134.4,104.7,0,343.9,1293.6,27.8,0,1311.5,3734.6
26-02-2019 22.00,120.5,99,0,333.7,891.3,20.2,0,1372.1,3569.6
26-02-2019 22.30,114.5,99,0,234.5,684.1,20.1,0,1202.7,3354
26-02-2019 23.00,71.1,99.2,0,230.7,694,20.3,0,1166.8,3212.8
26-02-2019 23.30,12.3,99,0,204.9,653.4,21.2,0,1016.6,3141.2
27-02-2019 0.00,12.3,98.8,0,203.3,658.2,19.9,0,902.3,3002.6
27-02-2019 0.30,13.3,101.5,0,210.1,753,0,0,865.6,2877.2
27-02-2019 1.00,13.7,105.2,0,214.5,799.3,0,0,942.4,2816.5
27-02-2019 1.30,14.3,111.6,0,246.6,868.6,0,0,855.5,2722.2
27-02-2019 2.00,13.2,100.8,0,270.4,777.8,0,0,840.7,2663.2
27-02-2019 2.30,13.4,115,0,272.2,740.3,0,0,769.1,2635.3
27-02-2019 3.00,13.5,112.5,0,272.4,744,0,0,712.1,2586.7
27-02-2019 3.30,14.2,102.2,0,275.4,771.5,0,0,676.9,2570.9
27-02-2019 4.00,14.1,109.5,0,299.4,786.8,0,0,614.6,2601.6
27-02-2019 4.30,13.5,101.5,0,318.7,754.2,0,0,562.5,2591
27-02-2019 5.00,13.8,108.2,0,343.9,985.5,0,0,353,2614.2
27-02-2019 5.30,12.8,145.7,96.6,336.1,1142.3,0,0,340.3,2677.7
27-02-2019 6.00,13.4,156.9,125.1,342.3,1342.3,0,0,262.3,2807.7
27-02-2019 6.30,13.5,173.8,329.1,342.4,1426.5,25.7,0,267.8,3063.8
27-02-2019 7.00,13.6,193.5,428.4,343.6,1435.8,78.5,0,214.3,3391.6
27-02-2019 7.30,17.8,218.2,431.7,342,1432.3,172.2,0,205.8,3665.3
27-02-2019 8.00,24.8,217.7,432.7,339,1406.7,212.6,19.9,172.6,3830.7
27-02-2019 8.30,37.1,186.4,401.6,336,1387.3,97.8,18.9,170.8,3857.7
27-02-2019 9.00,58.6,221.4,431.7,334,1372.7,20.5,18.9,158.9,3893.3
27-02-2019 9.30,67.6,213.6,432.1,336.2,1367.6,0,18.9,186.7,3968.3
27-02-2019 10.00,68.5,215.6,426.4,337.8,1371.5,0,0,176.8,3968.3
27-02-2019 10.30,71.4,218.2,432.1,340.9,1382,0,0,152.8,3939.4
27-02-2019 11.00,77,232.3,431.7,339.7,1374,0,0,136.3,3925.6
27-02-2019 11.30,86.8,196.9,427.4,338.9,1369.2,0,0,144.4,3914.6
27-02-2019 12.00,94,146.6,429.4,338.5,1366.9,0,0,149.1,3908.4
27-02-2019 12.30,92.8,150.5,423.7,336.3,1195.7,0,0,143.5,3746.8
27-02-2019 13.00,93.6,145.2,427.1,337.5,1341.8,0,0,135.8,3882.7
27-02-2019 13.30,93.3,137,424.7,337.3,1239.1,0,0,134.8,3784.8
27-02-2019 14.00,92.8,138.1,426,336.9,1196.6,0,0,184.4,3790.7
27-02-2019 14.30,93.2,126,429.1,339.6,1168.6,0,0,252.7,3783.4
27-02-2019 15.00,93.7,135.6,430.1,341.8,1174.5,0,0,299.7,3792.9
27-02-2019 15.30,93.5,133.8,428.1,339.1,1166.4,0,0,381.5,3815
27-02-2019 16.00,99.1,131.3,440.1,343.2,1197.2,0,0,407.3,3826.1
27-02-2019 16.30,149.4,132.6,427.7,339.5,1229.1,0,0,444.6,3903.5
27-02-2019 17.00,158.9,162.1,430.1,339.1,1319.9,0,0,465.3,3984.2
27-02-2019 17.30,158,197.8,420.4,334.4,1291.5,16,0,569.8,4107.2
27-02-2019 18.00,151.6,185.5,431.7,340.2,1326.4,100.5,0,637.2,4222.8
27-02-2019 18.30,162,193.2,425,338.3,1428,221.1,0,649.5,4411.8
27-02-2019 19.00,150.4,143.8,427.7,338.1,1431.8,222.2,0,738,4397.1
27-02-2019 19.30,150.6,117.8,431.4,339.6,1435.9,88.7,0,708.2,4336
27-02-2019 20.00,96.5,127.8,454.9,344.6,1418.8,98.4,0,689.2,4213.5
27-02-2019 20.30,94.5,108.4,440.8,342.6,1430.3,106.3,0,527.4,4073.2
27-02-2019 21.00,94,108.8,439.1,342.5,1429.5,25.5,0,577.6,3980.7
27-02-2019 21.30,94.5,103.6,441.8,343.4,1332.7,26.7,0,621.6,3786.9
27-02-2019 22.00,94.4,99.5,430.4,340.6,1178.6,15.4,0,606.6,3604.1
27-02-2019 22.30,91.9,98.8,412.9,333.3,1090.9,0,0,452.9,3392.5
27-02-2019 23.00,71.3,104.7,432.7,342.2,1077.9,0,0,339.8,3291.4
27-02-2019 23.30,65.9,98.5,402.6,332.3,964,0,0,382.4,3219.6
28-02-2019 0.00,67.6,98.8,268,337.1,857.7,0,0,454.1,3050.2
28-02-2019 0.30,69.8,122.3,195.6,342.7,842,0,0,443.3,2941.6
28-02-2019 1.00,59,102.7,186.2,341.7,814.1,0,0,511.9,2830.5
28-02-2019 1.30,46.3,107.2,179.5,340.6,795,0,0,553.2,2721.8
28-02-2019 2.00,32.6,98.8,194.6,342.9,734,0,0,534.9,2650.3
28-02-2019 2.30,25,106.1,192.6,342.8,734.3,0,0,516.4,2623.1
28-02-2019 3.00,13.8,104,190.2,341.8,719.8,0,0,534.6,2594.6
28-02-2019 3.30,14.3,106.6,193.9,343.5,774.9,0,0,502.1,2595.9
28-02-2019 4.00,14.3,106.8,194.6,343.2,778,0,0,443.4,2578.8
28-02-2019 4.30,14.1,106.8,191.9,342.2,846.2,0,0,384.1,2589.8
28-02-2019 5.00,,,,,,,,,2613
28-02-2019 5.30,,,,,,,,,2684.1
28-02-2019 6.00,14.4,105,442.1,344.9,1005.7,0,0,290.3,2831.3
28-02-2019 6.30,13.8,100.2,429.4,342.3,1234.9,0,0,246.3,3053.2
28-02-2019 7.00,14.2,106.3,431.7,342.5,1236,4.5,0,170.4,3367.3
28-02-2019 7.30,13.6,100.4,431.7,339.5,1330.9,20.6,0,169.8,3657.7
28-02-2019 8.00,13.7,144.5,428.4,339.6,1393.2,100,0,169.4,3805.8
28-02-2019 8.30,13.5,170.8,425.4,337.4,1382.1,58.9,0,201.5,3849.6
28-02-2019 9.00,13.6,148.9,428.7,339.5,1483.6,20.7,0,166.2,3897.5
28-02-2019 9.30,13.8,119.4,439.1,341.3,1497.7,25.8,0,196.6,3934.4
28-02-2019 10.00,21.8,126.5,426.7,337.8,1474.9,19.9,0,234.3,3922.5
28-02-2019 10.30,27.9,139,436.1,341,1364.2,103.6,0,142.2,3920.5
28-02-2019 11.00,22,167.2,434.8,341.5,1364.6,61.6,0,186.1,3922.3
28-02-2019 11.30,33,173.6,424,336.4,1338,20.6,0,242.3,3913.7
28-02-2019 12.00,38.4,129.9,426,338,1342.3,20.4,0,300.4,3930.2
28-02-2019 12.30,39.9,213.1,419,334.7,1232.1,20.2,0,611.7,3978.4
28-02-2019 13.00,72.7,189.3,430.4,340.1,1319.5,21.2,0,657.4,3937.9
28-02-2019 13.30,74.5,176.1,439.1,342.6,1330.3,26.9,0,553.6,3863
28-02-2019 14.00,84.5,181.6,433.4,340.6,1331.8,21.1,0,520.7,3865.8
28-02-2019 14.30,94,177.4,425,337.3,1255.5,14.3,0,633.2,3868.4
28-02-2019 15.00,92.2,174.5,391.5,335,1249.6,15.1,0,767.6,3863.4
28-02-2019 15.30,94.2,177.9,250.6,341.4,1267.3,15.2,0,866.9,3862.2
28-02-2019 16.00,94.8,152.8,265,344.5,1314.5,24,0,1026.2,3927.4
28-02-2019 16.30,156,175.6,254.9,345.3,1380,23.2,0,1095.2,3995.1
28-02-2019 17.00,155,172.2,247.9,343.1,1362.5,20.8,0,1092.2,4037.9
28-02-2019 17.30,170.1,168.3,246.2,342,1394.8,20.6,0,1107.5,4138.1
28-02-2019 18.00,164.3,169.2,251.6,343.4,1403.6,68.8,0,1166.6,4221
28-02-2019 18.30,149.6,161.7,359.6,343.2,1370.7,157.2,0,1123.9,4387
28-02-2019 19.00,156.5,187.8,429.7,343.2,1350.6,198.6,0,987.1,4407.8
28-02-2019 19.30,150.1,138.3,442.8,342.8,1374.5,93.8,0,984.4,4335.4
28-02-2019 20.00,94.2,113.4,437.1,341.4,1412.1,61.8,0,885.6,4202.7
28-02-2019 20.30,93.9,91.2,429.1,339.3,1310.8,19.8,0,834.9,4105.1
28-02-2019 21.00,94.5,97.6,437.1,341.2,1263.5,24.5,0,746.8,3970.7
28-02-2019 21.30,95.2,93.8,440.8,342.8,1315.8,23.8,0,641.1,3792.9
28-02-2019 22.00,89.9,110.2,439.8,342.8,1246.4,28,0,475.1,3598
28-02-2019 22.30,80,127.6,424.4,337.6,1146.9,18.9,0,485.4,3412.4
28-02-2019 23.00,66.5,114.8,436.4,341.9,1012.5,23.1,0,431.6,3302.8
28-02-2019 23.30,46.6,106.6,435.1,341.7,1053.7,20.4,0,315.5,3222.5
01-03-2019 0.00,46.9,104.7,437.8,343,1184.1,0,0,286.7,3080.8
01-03-2019 0.30,46.9,105,442.1,343,1204.4,0,0,256.9,2943.8
01-03-2019 1.00,46.7,102.2,440.8,341.6,1197,0,0,240.4,2844.9
01-03-2019 1.30,46.7,99,436.8,341.7,1191.5,0,0,251.8,2763.5
01-03-2019 2.00,46.6,102,420,340.6,1170.6,0,0,225.2,2700.5
01-03-2019 2.30,46.1,99,412.3,335.7,1147.7,0,0,279.9,2660.3
01-03-2019 3.00,45.9,86.4,412.3,336.4,1009.3,0,0,389.6,2605.3
01-03-2019 3.30,46.2,99.5,415.6,338.4,935.3,0,0,510.4,2583.9
01-03-2019 4.00,46.6,102.2,421,341.6,932.7,0,0,463.9,2562.9
01-03-2019 4.30,46.2,98.5,414.6,336.7,914,0,0,528.4,2585.4
01-03-2019 5.00,46.5,102.2,426,341.6,941.1,0,0,595.2,2604.7
01-03-2019 5.30,47.6,122.6,432.1,344.3,1055.4,0,0,730,2685.3
01-03-2019 6.00,47.5,108.8,434.8,344.6,1203.8,0,0,816.8,2845.2
01-03-2019 6.30,47.7,115,436.8,345.7,1212.5,0,0,877.1,3039
01-03-2019 7.00,46.7,104,420,341.2,1171.3,0,0,918.4,3342.3
01-03-2019 7.30,64.6,115,426.4,343,1283.3,5.6,0,919.2,3623.8
01-03-2019 8.00,68.2,115.7,417.3,340.1,1343,15.5,0,919.8,3769.3
01-03-2019 8.30,67.9,111.6,417.6,339.1,1324.7,16.2,0,956.2,3791.7
01-03-2019 9.00,68,126.9,415.3,338.6,1376.5,15.8,0,839.4,3818.6
01-03-2019 9.30,68.2,132.2,405.2,333.5,1309.7,57.9,0,882.3,3872.7
01-03-2019 10.00,73.6,103.3,414,336.1,1272.5,20.5,0,972.2,3874.8
01-03-2019 10.30,78.6,96.3,415.3,334.9,1105.3,21,0,1054.9,3865.6
01-03-2019 11.00,84,112.3,428.4,337.4,1210.9,10.2,0,1019.6,3847.6
01-03-2019 11.30,86.6,104.5,429.7,338.4,1326.6,5.1,0,994.4,3849.1
01-03-2019 12.00,74.6,78.7,424,334.5,1303.8,5,0,1003.8,3859.7
01-03-2019 12.30,75.9,98.5,435.1,342.1,1326.1,5.1,0,1019,3847.9
01-03-2019 13.00,77,144.8,431.7,344.5,1350.8,8.1,0,1043.9,3846.6
01-03-2019 13.30,74.7,115.5,431.7,334.6,1252.7,5.3,0,980.1,3782.1
01-03-2019 14.00,75.8,105.4,431.7,341.1,1304.8,5.9,0,935.8,3795.8
01-03-2019 14.30,76.4,104.3,431.7,342.5,1304.7,6.2,0,911.8,3843.4
01-03-2019 15.00,76,105.4,466.6,340.6,1290.2,19.9,0,833.1,3859.2
01-03-2019 15.30,76.6,104.7,456.9,343.5,1316.7,27.3,0,801.5,3909.4
01-03-2019 16.00,115.5,110.9,456.6,340.5,1365.9,21.6,0,736.3,3958.1
01-03-2019 16.30,139.2,139.7,454.6,344.9,1423.3,33.2,0,636.2,4006.2
01-03-2019 17.00,142.7,175.8,455.6,340.3,1402.8,103.5,0,630.2,4079
01-03-2019 17.30,156.1,206,410.3,342.9,1413.4,163.6,12.9,582,4172.4
01-03-2019 18.00,167,217.5,413.6,343.5,1434.3,220.7,36.9,526.3,4263.2
01-03-2019 18.30,165.1,220,405.6,341,1430.9,215.9,177.3,464.4,4327.3
01-03-2019 19.00,149.3,220,395.8,336.8,1414.9,209.8,205.1,413.7,4306.6
01-03-2019 19.30,149.6,219.8,343.9,337.3,1415,210.4,165.4,371,4197.3
01-03-2019 20.00,149.4,218.8,346.9,338,1418.7,210.4,85.5,300.4,4063.5
01-03-2019 20.30,149.2,178.8,348.2,337.4,1418.5,187.7,46.3,285.6,3952.2
01-03-2019 21.00,149.9,232.3,356.6,340.6,1431.5,25.9,48.4,321,3834.3
01-03-2019 21.30,141.3,228.9,431.4,337.9,1417.9,19.6,33.2,336.4,3677.4
01-03-2019 22.00,124.8,223.2,420.7,332.7,1380.4,20,0,348.1,3522
01-03-2019 22.30,129.1,158.5,358.9,342.3,1392.4,23.1,0,284.4,3374.7
01-03-2019 23.00,115.1,141.8,257.6,341.4,1395.2,106.1,0,269.8,3321.7
01-03-2019 23.30,105,129.7,164.7,330.3,1327,23,0,227.4,3278.2
02-03-2019 0.00,109.8,0,277.1,342.4,1189.7,0,0,257.5,3126.5
02-03-2019 0.30,111.3,0,0,343.9,1371.4,0,0,268.3,3009
02-03-2019 1.00,108.5,0,0,339.2,1319.4,0,0,320.5,2889.7
02-03-2019 1.30,107.2,0,0,334.8,1294.5,0,0,405.5,2795.1
02-03-2019 2.00,108.5,0,0,341.3,1157.3,0,0,502.4,2699.7
02-03-2019 2.30,108.3,0,0,338.3,1145.2,0,0,603.5,2636.1
02-03-2019 3.00,107.6,0,0,339.1,1142.2,0,0,768.8,2586.2
02-03-2019 3.30,109.2,0,0,343.6,1178.7,0,0,914.7,2567.6
02-03-2019 4.00,110.2,0,0,344.8,1188.4,0,0,1022,2573.6
02-03-2019 4.30,107.5,68.4,0,337.6,1135.7,0,0,1162,2578.5
